province,adcode,model,bodyType,regYear,regMonth,salesVolume,date,popularity,newsReplyVolume,carCommentVolume
上海,310000,27,1,2016,6,256,27,3401,119,2707
云南,530000,27,1,2016,6,552,27,3817,119,2707
内蒙古,150000,27,1,2016,6,99,27,1101,119,2707
北京,110000,27,1,2016,6,194,27,5726,119,2707
四川,510000,27,1,2016,6,569,27,7145,119,2707
安徽,340000,27,1,2016,6,790,27,3034,119,2707
山东,370000,27,1,2016,6,1628,27,9201,119,2707
山西,140000,27,1,2016,6,353,27,3328,119,2707
广东,440000,27,1,2016,6,2768,27,24471,119,2707
广西,450000,27,1,2016,6,1690,27,4845,119,2707
江苏,320000,27,1,2016,6,1272,27,7659,119,2707
江西,360000,27,1,2016,6,410,27,2202,119,2707
河北,130000,27,1,2016,6,888,27,6582,119,2707
河南,410000,27,1,2016,6,3020,27,14707,119,2707
浙江,330000,27,1,2016,6,799,27,7855,119,2707
湖北,420000,27,1,2016,6,488,27,3646,119,2707
湖南,430000,27,1,2016,6,747,27,3841,119,2707
福建,350000,27,1,2016,6,360,27,3058,119,2707
辽宁,210000,27,1,2016,6,376,27,2691,119,2707
重庆,500000,27,1,2016,6,287,27,1835,119,2707
陕西,610000,27,1,2016,6,358,27,4209,119,2707
黑龙江,230000,27,1,2016,6,475,27,2863,119,2707
上海,310000,4,3,2016,6,835,27,2109,383,1128
云南,530000,4,3,2016,6,208,27,723,383,1128
内蒙古,150000,4,3,2016,6,415,27,906,383,1128
北京,110000,4,3,2016,6,346,27,2409,383,1128
四川,510000,4,3,2016,6,695,27,2623,383,1128
安徽,340000,4,3,2016,6,357,27,1236,383,1128
山东,370000,4,3,2016,6,1075,27,3282,383,1128
山西,140000,4,3,2016,6,259,27,929,383,1128
广东,440000,4,3,2016,6,296,27,2514,383,1128
广西,450000,4,3,2016,6,153,27,423,383,1128
江苏,320000,4,3,2016,6,1504,27,3747,383,1128
江西,360000,4,3,2016,6,268,27,700,383,1128
河北,130000,4,3,2016,6,713,27,2259,383,1128
河南,410000,4,3,2016,6,595,27,2312,383,1128
浙江,330000,4,3,2016,6,655,27,2173,383,1128
湖北,420000,4,3,2016,6,303,27,989,383,1128
湖南,430000,4,3,2016,6,388,27,1049,383,1128
福建,350000,4,3,2016,6,207,27,989,383,1128
辽宁,210000,4,3,2016,6,151,27,809,383,1128
重庆,500000,4,3,2016,6,218,27,547,383,1128
陕西,610000,4,3,2016,6,666,27,2076,383,1128
黑龙江,230000,4,3,2016,6,200,27,805,383,1128
上海,310000,1,3,2016,6,293,27,654,18,335
云南,530000,1,3,2016,6,88,27,272,18,335
内蒙古,150000,1,3,2016,6,57,27,277,18,335
北京,110000,1,3,2016,6,157,27,918,18,335
四川,510000,1,3,2016,6,134,27,1031,18,335
安徽,340000,1,3,2016,6,105,27,523,18,335
山东,370000,1,3,2016,6,208,27,1219,18,335
山西,140000,1,3,2016,6,47,27,320,18,335
广东,440000,1,3,2016,6,119,27,934,18,335
广西,450000,1,3,2016,6,35,27,167,18,335
江苏,320000,1,3,2016,6,326,27,1374,18,335
江西,360000,1,3,2016,6,55,27,243,18,335
河北,130000,1,3,2016,6,117,27,915,18,335
河南,410000,1,3,2016,6,115,27,928,18,335
浙江,330000,1,3,2016,6,199,27,794,18,335
湖北,420000,1,3,2016,6,47,27,371,18,335
湖南,430000,1,3,2016,6,93,27,358,18,335
福建,350000,1,3,2016,6,80,27,402,18,335
辽宁,210000,1,3,2016,6,22,27,489,18,335
重庆,500000,1,3,2016,6,68,27,191,18,335
陕西,610000,1,3,2016,6,92,27,610,18,335
黑龙江,230000,1,3,2016,6,30,27,280,18,335
上海,310000,51,3,2016,6,138,27,186,149,224
云南,530000,51,3,2016,6,62,27,110,149,224
内蒙古,150000,51,3,2016,6,104,27,58,149,224
北京,110000,51,3,2016,6,362,27,417,149,224
四川,510000,51,3,2016,6,313,27,638,149,224
安徽,340000,51,3,2016,6,112,27,134,149,224
山东,370000,51,3,2016,6,583,27,493,149,224
山西,140000,51,3,2016,6,121,27,119,149,224
广东,440000,51,3,2016,6,1204,27,2165,149,224
广西,450000,51,3,2016,6,302,27,355,149,224
江苏,320000,51,3,2016,6,633,27,404,149,224
江西,360000,51,3,2016,6,199,27,184,149,224
河北,130000,51,3,2016,6,271,27,255,149,224
河南,410000,51,3,2016,6,225,27,433,149,224
浙江,330000,51,3,2016,6,536,27,426,149,224
湖北,420000,51,3,2016,6,422,27,476,149,224
湖南,430000,51,3,2016,6,267,27,376,149,224
福建,350000,51,3,2016,6,255,27,251,149,224
辽宁,210000,51,3,2016,6,263,27,168,149,224
重庆,500000,51,3,2016,6,467,27,320,149,224
陕西,610000,51,3,2016,6,82,27,199,149,224
黑龙江,230000,51,3,2016,6,81,27,80,149,224
上海,310000,22,2,2016,6,259,27,218,103,1792
云南,530000,22,2,2016,6,259,27,204,103,1792
内蒙古,150000,22,2,2016,6,415,27,151,103,1792
北京,110000,22,2,2016,6,776,27,597,103,1792
四川,510000,22,2,2016,6,668,27,716,103,1792
安徽,340000,22,2,2016,6,209,27,220,103,1792
山东,370000,22,2,2016,6,666,27,612,103,1792
山西,140000,22,2,2016,6,232,27,183,103,1792
广东,440000,22,2,2016,6,1676,27,2040,103,1792
广西,450000,22,2,2016,6,312,27,302,103,1792
江苏,320000,22,2,2016,6,594,27,477,103,1792
江西,360000,22,2,2016,6,228,27,169,103,1792
河北,130000,22,2,2016,6,655,27,453,103,1792
河南,410000,22,2,2016,6,478,27,579,103,1792
浙江,330000,22,2,2016,6,696,27,406,103,1792
湖北,420000,22,2,2016,6,1189,27,712,103,1792
湖南,430000,22,2,2016,6,432,27,430,103,1792
福建,350000,22,2,2016,6,254,27,283,103,1792
辽宁,210000,22,2,2016,6,717,27,346,103,1792
重庆,500000,22,2,2016,6,863,27,267,103,1792
陕西,610000,22,2,2016,6,401,27,297,103,1792
黑龙江,230000,22,2,2016,6,379,27,204,103,1792
上海,310000,37,3,2016,6,95,27,257,114,199
云南,530000,37,3,2016,6,110,27,216,114,199
内蒙古,150000,37,3,2016,6,140,27,125,114,199
北京,110000,37,3,2016,6,156,27,504,114,199
四川,510000,37,3,2016,6,297,27,1077,114,199
安徽,340000,37,3,2016,6,164,27,246,114,199
山东,370000,37,3,2016,6,398,27,830,114,199
山西,140000,37,3,2016,6,136,27,174,114,199
广东,440000,37,3,2016,6,957,27,3793,114,199
广西,450000,37,3,2016,6,145,27,466,114,199
江苏,320000,37,3,2016,6,524,27,663,114,199
江西,360000,37,3,2016,6,179,27,288,114,199
河北,130000,37,3,2016,6,278,27,485,114,199
河南,410000,37,3,2016,6,353,27,823,114,199
浙江,330000,37,3,2016,6,578,27,663,114,199
湖北,420000,37,3,2016,6,274,27,614,114,199
湖南,430000,37,3,2016,6,184,27,553,114,199
福建,350000,37,3,2016,6,218,27,512,114,199
辽宁,210000,37,3,2016,6,300,27,368,114,199
重庆,500000,37,3,2016,6,215,27,386,114,199
陕西,610000,37,3,2016,6,143,27,322,114,199
黑龙江,230000,37,3,2016,6,146,27,182,114,199
上海,310000,3,3,2016,6,401,27,428,215,1618
云南,530000,3,3,2016,6,186,27,263,215,1618
内蒙古,150000,3,3,2016,6,185,27,148,215,1618
北京,110000,3,3,2016,6,663,27,997,215,1618
四川,510000,3,3,2016,6,808,27,1607,215,1618
安徽,340000,3,3,2016,6,304,27,354,215,1618
山东,370000,3,3,2016,6,1935,27,1524,215,1618
山西,140000,3,3,2016,6,496,27,387,215,1618
广东,440000,3,3,2016,6,8587,27,8242,215,1618
广西,450000,3,3,2016,6,1046,27,964,215,1618
江苏,320000,3,3,2016,6,1362,27,1046,215,1618
江西,360000,3,3,2016,6,595,27,502,215,1618
河北,130000,3,3,2016,6,1117,27,873,215,1618
河南,410000,3,3,2016,6,918,27,1318,215,1618
浙江,330000,3,3,2016,6,1050,27,914,215,1618
湖北,420000,3,3,2016,6,851,27,1005,215,1618
湖南,430000,3,3,2016,6,1265,27,1186,215,1618
福建,350000,3,3,2016,6,978,27,865,215,1618
辽宁,210000,3,3,2016,6,2351,27,956,215,1618
重庆,500000,3,3,2016,6,592,27,511,215,1618
陕西,610000,3,3,2016,6,408,27,502,215,1618
黑龙江,230000,3,3,2016,6,426,27,280,215,1618
上海,310000,32,2,2016,6,232,27,126,50,2324
云南,530000,32,2,2016,6,237,27,122,50,2324
内蒙古,150000,32,2,2016,6,278,27,95,50,2324
北京,110000,32,2,2016,6,454,27,288,50,2324
四川,510000,32,2,2016,6,365,27,300,50,2324
安徽,340000,32,2,2016,6,321,27,142,50,2324
山东,370000,32,2,2016,6,1036,27,392,50,2324
山西,140000,32,2,2016,6,319,27,122,50,2324
广东,440000,32,2,2016,6,2474,27,922,50,2324
广西,450000,32,2,2016,6,260,27,107,50,2324
江苏,320000,32,2,2016,6,898,27,338,50,2324
江西,360000,32,2,2016,6,321,27,107,50,2324
河北,130000,32,2,2016,6,619,27,290,50,2324
河南,410000,32,2,2016,6,860,27,335,50,2324
浙江,330000,32,2,2016,6,619,27,302,50,2324
湖北,420000,32,2,2016,6,1321,27,293,50,2324
湖南,430000,32,2,2016,6,693,27,171,50,2324
福建,350000,32,2,2016,6,554,27,173,50,2324
辽宁,210000,32,2,2016,6,579,27,197,50,2324
重庆,500000,32,2,2016,6,215,27,94,50,2324
陕西,610000,32,2,2016,6,335,27,155,50,2324
黑龙江,230000,32,2,2016,6,545,27,165,50,2324
上海,310000,46,2,2016,6,242,27,1162,460,1385
云南,530000,46,2,2016,6,270,27,1048,460,1385
内蒙古,150000,46,2,2016,6,238,27,1086,460,1385
北京,110000,46,2,2016,6,251,27,2185,460,1385
四川,510000,46,2,2016,6,461,27,2993,460,1385
安徽,340000,46,2,2016,6,364,27,1433,460,1385
山东,370000,46,2,2016,6,768,27,4244,460,1385
山西,140000,46,2,2016,6,230,27,1225,460,1385
广东,440000,46,2,2016,6,2317,27,6315,460,1385
广西,450000,46,2,2016,6,262,27,675,460,1385
江苏,320000,46,2,2016,6,1053,27,3296,460,1385
江西,360000,46,2,2016,6,324,27,833,460,1385
河北,130000,46,2,2016,6,563,27,2999,460,1385
河南,410000,46,2,2016,6,620,27,2987,460,1385
浙江,330000,46,2,2016,6,851,27,2854,460,1385
湖北,420000,46,2,2016,6,1022,27,2178,460,1385
湖南,430000,46,2,2016,6,412,27,1212,460,1385
福建,350000,46,2,2016,6,509,27,1458,460,1385
辽宁,210000,46,2,2016,6,359,27,2229,460,1385
重庆,500000,46,2,2016,6,256,27,650,460,1385
陕西,610000,46,2,2016,6,238,27,1541,460,1385
黑龙江,230000,46,2,2016,6,361,27,2159,460,1385
上海,310000,29,1,2016,6,227,27,351,12,45
云南,530000,29,1,2016,6,13,27,112,12,45
内蒙古,150000,29,1,2016,6,22,27,188,12,45
北京,110000,29,1,2016,6,412,27,689,12,45
四川,510000,29,1,2016,6,50,27,469,12,45
安徽,340000,29,1,2016,6,54,27,238,12,45
山东,370000,29,1,2016,6,323,27,1012,12,45
山西,140000,29,1,2016,6,61,27,297,12,45
广东,440000,29,1,2016,6,824,27,1582,12,45
广西,450000,29,1,2016,6,22,27,120,12,45
江苏,320000,29,1,2016,6,366,27,637,12,45
江西,360000,29,1,2016,6,35,27,124,12,45
河北,130000,29,1,2016,6,251,27,735,12,45
河南,410000,29,1,2016,6,186,27,719,12,45
浙江,330000,29,1,2016,6,263,27,568,12,45
湖北,420000,29,1,2016,6,56,27,212,12,45
湖南,430000,29,1,2016,6,37,27,181,12,45
福建,350000,29,1,2016,6,63,27,191,12,45
辽宁,210000,29,1,2016,6,177,27,517,12,45
重庆,500000,29,1,2016,6,43,27,82,12,45
陕西,610000,29,1,2016,6,39,27,248,12,45
黑龙江,230000,29,1,2016,6,107,27,427,12,45
上海,310000,58,2,2016,6,231,27,1428,18,1410
云南,530000,58,2,2016,6,280,27,1592,18,1410
内蒙古,150000,58,2,2016,6,112,27,1124,18,1410
北京,110000,58,2,2016,6,240,27,2798,18,1410
四川,510000,58,2,2016,6,386,27,3945,18,1410
安徽,340000,58,2,2016,6,323,27,1931,18,1410
山东,370000,58,2,2016,6,569,27,4250,18,1410
山西,140000,58,2,2016,6,247,27,1604,18,1410
广东,440000,58,2,2016,6,3034,27,11708,18,1410
广西,450000,58,2,2016,6,305,27,1358,18,1410
江苏,320000,58,2,2016,6,740,27,4133,18,1410
江西,360000,58,2,2016,6,306,27,1252,18,1410
河北,130000,58,2,2016,6,437,27,3500,18,1410
河南,410000,58,2,2016,6,445,27,3512,18,1410
浙江,330000,58,2,2016,6,959,27,4098,18,1410
湖北,420000,58,2,2016,6,730,27,2693,18,1410
湖南,430000,58,2,2016,6,522,27,1920,18,1410
福建,350000,58,2,2016,6,509,27,2037,18,1410
辽宁,210000,58,2,2016,6,435,27,2599,18,1410
重庆,500000,58,2,2016,6,246,27,889,18,1410
陕西,610000,58,2,2016,6,148,27,1768,18,1410
黑龙江,230000,58,2,2016,6,255,27,2025,18,1410
上海,310000,33,3,2016,6,242,27,800,180,171
云南,530000,33,3,2016,6,69,27,665,180,171
内蒙古,150000,33,3,2016,6,112,27,675,180,171
北京,110000,33,3,2016,6,572,27,1959,180,171
四川,510000,33,3,2016,6,241,27,2078,180,171
安徽,340000,33,3,2016,6,253,27,847,180,171
山东,370000,33,3,2016,6,594,27,2609,180,171
山西,140000,33,3,2016,6,319,27,992,180,171
广东,440000,33,3,2016,6,1807,27,5197,180,171
广西,450000,33,3,2016,6,107,27,597,180,171
江苏,320000,33,3,2016,6,789,27,1933,180,171
江西,360000,33,3,2016,6,142,27,504,180,171
河北,130000,33,3,2016,6,621,27,1923,180,171
河南,410000,33,3,2016,6,378,27,2136,180,171
浙江,330000,33,3,2016,6,797,27,2177,180,171
湖北,420000,33,3,2016,6,462,27,1169,180,171
湖南,430000,33,3,2016,6,350,27,956,180,171
福建,350000,33,3,2016,6,251,27,774,180,171
辽宁,210000,33,3,2016,6,843,27,2172,180,171
重庆,500000,33,3,2016,6,243,27,467,180,171
陕西,610000,33,3,2016,6,212,27,1070,180,171
黑龙江,230000,33,3,2016,6,440,27,1548,180,171
上海,310000,55,2,2016,6,143,27,1593,43,652
云南,530000,55,2,2016,6,40,27,978,43,652
内蒙古,150000,55,2,2016,6,30,27,863,43,652
北京,110000,55,2,2016,6,328,27,3221,43,652
四川,510000,55,2,2016,6,198,27,3503,43,652
安徽,340000,55,2,2016,6,68,27,1230,43,652
山东,370000,55,2,2016,6,189,27,3448,43,652
山西,140000,55,2,2016,6,37,27,850,43,652
广东,440000,55,2,2016,6,315,27,4272,43,652
广西,450000,55,2,2016,6,44,27,657,43,652
江苏,320000,55,2,2016,6,160,27,2631,43,652
江西,360000,55,2,2016,6,46,27,786,43,652
河北,130000,55,2,2016,6,85,27,2290,43,652
河南,410000,55,2,2016,6,115,27,2721,43,652
浙江,330000,55,2,2016,6,103,27,1969,43,652
湖北,420000,55,2,2016,6,83,27,1435,43,652
湖南,430000,55,2,2016,6,99,27,1431,43,652
福建,350000,55,2,2016,6,85,27,1033,43,652
辽宁,210000,55,2,2016,6,94,27,1149,43,652
重庆,500000,55,2,2016,6,141,27,1162,43,652
陕西,610000,55,2,2016,6,93,27,1597,43,652
黑龙江,230000,55,2,2016,6,77,27,957,43,652
上海,310000,19,2,2016,6,100,27,824,61,27
云南,530000,19,2,2016,6,102,27,603,61,27
内蒙古,150000,19,2,2016,6,90,27,623,61,27
北京,110000,19,2,2016,6,132,27,1887,61,27
四川,510000,19,2,2016,6,235,27,2219,61,27
安徽,340000,19,2,2016,6,409,27,1608,61,27
山东,370000,19,2,2016,6,542,27,2720,61,27
山西,140000,19,2,2016,6,119,27,1101,61,27
广东,440000,19,2,2016,6,557,27,2913,61,27
广西,450000,19,2,2016,6,74,27,372,61,27
江苏,320000,19,2,2016,6,558,27,2400,61,27
江西,360000,19,2,2016,6,238,27,780,61,27
河北,130000,19,2,2016,6,372,27,2610,61,27
河南,410000,19,2,2016,6,565,27,2715,61,27
浙江,330000,19,2,2016,6,623,27,2659,61,27
湖北,420000,19,2,2016,6,214,27,914,61,27
湖南,430000,19,2,2016,6,206,27,1051,61,27
福建,350000,19,2,2016,6,163,27,690,61,27
辽宁,210000,19,2,2016,6,127,27,1045,61,27
重庆,500000,19,2,2016,6,103,27,489,61,27
陕西,610000,19,2,2016,6,107,27,1267,61,27
黑龙江,230000,19,2,2016,6,90,27,789,61,27
上海,310000,5,2,2016,6,83,27,1344,20,55
云南,530000,5,2,2016,6,145,27,1409,20,55
内蒙古,150000,5,2,2016,6,132,27,1329,20,55
北京,110000,5,2,2016,6,203,27,3595,20,55
四川,510000,5,2,2016,6,277,27,4063,20,55
安徽,340000,5,2,2016,6,403,27,2216,20,55
山东,370000,5,2,2016,6,534,27,4466,20,55
山西,140000,5,2,2016,6,72,27,1643,20,55
广东,440000,5,2,2016,6,161,27,4979,20,55
广西,450000,5,2,2016,6,56,27,796,20,55
江苏,320000,5,2,2016,6,498,27,4018,20,55
江西,360000,5,2,2016,6,296,27,1284,20,55
河北,130000,5,2,2016,6,331,27,3949,20,55
河南,410000,5,2,2016,6,439,27,4252,20,55
浙江,330000,5,2,2016,6,523,27,4501,20,55
湖北,420000,5,2,2016,6,347,27,1982,20,55
湖南,430000,5,2,2016,6,332,27,1962,20,55
福建,350000,5,2,2016,6,97,27,1259,20,55
辽宁,210000,5,2,2016,6,186,27,2186,20,55
重庆,500000,5,2,2016,6,207,27,1125,20,55
陕西,610000,5,2,2016,6,195,27,2365,20,55
黑龙江,230000,5,2,2016,6,119,27,1503,20,55
上海,310000,2,3,2016,6,184,27,682,32,2034
云南,530000,2,3,2016,6,115,27,417,32,2034
内蒙古,150000,2,3,2016,6,92,27,377,32,2034
北京,110000,2,3,2016,6,404,27,1777,32,2034
四川,510000,2,3,2016,6,525,27,1998,32,2034
安徽,340000,2,3,2016,6,812,27,1262,32,2034
山东,370000,2,3,2016,6,798,27,2040,32,2034
山西,140000,2,3,2016,6,158,27,677,32,2034
广东,440000,2,3,2016,6,826,27,2656,32,2034
广西,450000,2,3,2016,6,160,27,324,32,2034
江苏,320000,2,3,2016,6,1549,27,2242,32,2034
江西,360000,2,3,2016,6,403,27,542,32,2034
河北,130000,2,3,2016,6,550,27,1591,32,2034
河南,410000,2,3,2016,6,1405,27,2377,32,2034
浙江,330000,2,3,2016,6,1267,27,2223,32,2034
湖北,420000,2,3,2016,6,470,27,754,32,2034
湖南,430000,2,3,2016,6,445,27,879,32,2034
福建,350000,2,3,2016,6,284,27,573,32,2034
辽宁,210000,2,3,2016,6,226,27,741,32,2034
重庆,500000,2,3,2016,6,447,27,637,32,2034
陕西,610000,2,3,2016,6,278,27,1131,32,2034
黑龙江,230000,2,3,2016,6,89,27,478,32,2034
上海,310000,34,3,2016,6,22,27,321,51,71
云南,530000,34,3,2016,6,148,27,199,51,71
内蒙古,150000,34,3,2016,6,233,27,314,51,71
北京,110000,34,3,2016,6,151,27,1113,51,71
四川,510000,34,3,2016,6,834,27,1151,51,71
安徽,340000,34,3,2016,6,322,27,475,51,71
山东,370000,34,3,2016,6,1542,27,2244,51,71
山西,140000,34,3,2016,6,670,27,751,51,71
广东,440000,34,3,2016,6,730,27,1930,51,71
广西,450000,34,3,2016,6,190,27,273,51,71
江苏,320000,34,3,2016,6,297,27,853,51,71
江西,360000,34,3,2016,6,258,27,298,51,71
河北,130000,34,3,2016,6,1547,27,2175,51,71
河南,410000,34,3,2016,6,817,27,1333,51,71
浙江,330000,34,3,2016,6,213,27,675,51,71
湖北,420000,34,3,2016,6,172,27,354,51,71
湖南,430000,34,3,2016,6,207,27,305,51,71
福建,350000,34,3,2016,6,259,27,518,51,71
辽宁,210000,34,3,2016,6,615,27,767,51,71
重庆,500000,34,3,2016,6,167,27,222,51,71
陕西,610000,34,3,2016,6,360,27,567,51,71
黑龙江,230000,34,3,2016,6,289,27,532,51,71
上海,310000,44,2,2016,6,190,27,599,142,1695
云南,530000,44,2,2016,6,278,27,739,142,1695
内蒙古,150000,44,2,2016,6,182,27,674,142,1695
北京,110000,44,2,2016,6,512,27,1690,142,1695
四川,510000,44,2,2016,6,519,27,2001,142,1695
安徽,340000,44,2,2016,6,596,27,1176,142,1695
山东,370000,44,2,2016,6,801,27,2181,142,1695
山西,140000,44,2,2016,6,187,27,867,142,1695
广东,440000,44,2,2016,6,668,27,2419,142,1695
广西,450000,44,2,2016,6,226,27,418,142,1695
江苏,320000,44,2,2016,6,872,27,1961,142,1695
江西,360000,44,2,2016,6,279,27,584,142,1695
河北,130000,44,2,2016,6,602,27,1953,142,1695
河南,410000,44,2,2016,6,1021,27,2507,142,1695
浙江,330000,44,2,2016,6,1144,27,2166,142,1695
湖北,420000,44,2,2016,6,375,27,842,142,1695
湖南,430000,44,2,2016,6,332,27,900,142,1695
福建,350000,44,2,2016,6,250,27,564,142,1695
辽宁,210000,44,2,2016,6,206,27,930,142,1695
重庆,500000,44,2,2016,6,223,27,521,142,1695
陕西,610000,44,2,2016,6,227,27,1135,142,1695
黑龙江,230000,44,2,2016,6,155,27,649,142,1695
上海,310000,15,0,2016,6,192,27,1170,189,4896
云南,530000,15,0,2016,6,289,27,1026,189,4896
内蒙古,150000,15,0,2016,6,58,27,549,189,4896
北京,110000,15,0,2016,6,141,27,1815,189,4896
四川,510000,15,0,2016,6,455,27,2905,189,4896
安徽,340000,15,0,2016,6,370,27,1440,189,4896
山东,370000,15,0,2016,6,584,27,2937,189,4896
山西,140000,15,0,2016,6,127,27,867,189,4896
广东,440000,15,0,2016,6,526,27,3980,189,4896
广西,450000,15,0,2016,6,230,27,724,189,4896
江苏,320000,15,0,2016,6,791,27,3295,189,4896
江西,360000,15,0,2016,6,230,27,851,189,4896
河北,130000,15,0,2016,6,552,27,2408,189,4896
河南,410000,15,0,2016,6,668,27,3156,189,4896
浙江,330000,15,0,2016,6,443,27,2435,189,4896
湖北,420000,15,0,2016,6,303,27,1249,189,4896
湖南,430000,15,0,2016,6,250,27,1090,189,4896
福建,350000,15,0,2016,6,290,27,1229,189,4896
辽宁,210000,15,0,2016,6,118,27,867,189,4896
重庆,500000,15,0,2016,6,459,27,808,189,4896
陕西,610000,15,0,2016,6,320,27,1540,189,4896
黑龙江,230000,15,0,2016,6,125,27,827,189,4896
上海,310000,56,3,2016,6,267,27,2044,79,1540
云南,530000,56,3,2016,6,118,27,1613,79,1540
内蒙古,150000,56,3,2016,6,32,27,785,79,1540
北京,110000,56,3,2016,6,181,27,3042,79,1540
四川,510000,56,3,2016,6,336,27,4670,79,1540
安徽,340000,56,3,2016,6,362,27,2519,79,1540
山东,370000,56,3,2016,6,316,27,3813,79,1540
山西,140000,56,3,2016,6,48,27,1075,79,1540
广东,440000,56,3,2016,6,904,27,7075,79,1540
广西,450000,56,3,2016,6,169,27,1167,79,1540
江苏,320000,56,3,2016,6,877,27,5462,79,1540
江西,360000,56,3,2016,6,165,27,1379,79,1540
河北,130000,56,3,2016,6,257,27,3085,79,1540
河南,410000,56,3,2016,6,404,27,4330,79,1540
浙江,330000,56,3,2016,6,644,27,4344,79,1540
湖北,420000,56,3,2016,6,257,27,1945,79,1540
湖南,430000,56,3,2016,6,226,27,1776,79,1540
福建,350000,56,3,2016,6,293,27,2037,79,1540
辽宁,210000,56,3,2016,6,118,27,1542,79,1540
重庆,500000,56,3,2016,6,316,27,1287,79,1540
陕西,610000,56,3,2016,6,121,27,2144,79,1540
黑龙江,230000,56,3,2016,6,92,27,1167,79,1540
上海,310000,18,2,2016,6,308,27,1892,51,491
云南,530000,18,2,2016,6,271,27,2173,51,491
内蒙古,150000,18,2,2016,6,198,27,1528,51,491
北京,110000,18,2,2016,6,335,27,3659,51,491
四川,510000,18,2,2016,6,508,27,4977,51,491
安徽,340000,18,2,2016,6,204,27,1892,51,491
山东,370000,18,2,2016,6,531,27,5334,51,491
山西,140000,18,2,2016,6,128,27,1500,51,491
广东,440000,18,2,2016,6,1056,27,7010,51,491
广西,450000,18,2,2016,6,216,27,1121,51,491
江苏,320000,18,2,2016,6,513,27,4248,51,491
江西,360000,18,2,2016,6,179,27,1289,51,491
河北,130000,18,2,2016,6,411,27,4360,51,491
河南,410000,18,2,2016,6,520,27,5033,51,491
浙江,330000,18,2,2016,6,330,27,3105,51,491
湖北,420000,18,2,2016,6,280,27,2222,51,491
湖南,430000,18,2,2016,6,338,27,2166,51,491
福建,350000,18,2,2016,6,169,27,1556,51,491
辽宁,210000,18,2,2016,6,292,27,1857,51,491
重庆,500000,18,2,2016,6,440,27,1619,51,491
陕西,610000,18,2,2016,6,225,27,2362,51,491
黑龙江,230000,18,2,2016,6,325,27,2285,51,491
上海,310000,7,3,2016,6,413,27,2006,223,33
云南,530000,7,3,2016,6,143,27,1385,223,33
内蒙古,150000,7,3,2016,6,125,27,1299,223,33
北京,110000,7,3,2016,6,429,27,4049,223,33
四川,510000,7,3,2016,6,636,27,5348,223,33
安徽,340000,7,3,2016,6,701,27,2863,223,33
山东,370000,7,3,2016,6,1160,27,4920,223,33
山西,140000,7,3,2016,6,154,27,1735,223,33
广东,440000,7,3,2016,6,923,27,7141,223,33
广西,450000,7,3,2016,6,190,27,1114,223,33
江苏,320000,7,3,2016,6,1724,27,5570,223,33
